name,booth,website,address,overview,country,email,phone,halls,portal_url,portal_status,ebooth_url,source
Spray Engineering Devices Limited,H7031,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=457&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694079&Nav=False,eventmap
Startup Mitra,718,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=458&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703497&Nav=False,eventmap
Startup Pavilion,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=459&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695050&Nav=False,eventmap
STEMROBO TECHNOLOGIES LIMITED,H7636,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=460&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697701&Nav=False,eventmap
Steri Professional Workwear Pvt Ltd,H3617,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=461&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694656&Nav=False,eventmap
STERIMED KOCHI PRIVATE LIMITED,H5633,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=462&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696776&Nav=False,eventmap
StraitsMicro Pte. Ltd.,1037,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=463&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698082&Nav=False,eventmap
Struent Semiconductors Private Limited,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=464&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698685&Nav=False,eventmap
SUCHI SEMICON PRIVATE LIMITED,915,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=465&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664446&Nav=False,eventmap
Sumitomo Bakelite Singapore Pte. Ltd.,H6519,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=466&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697053&Nav=False,eventmap
SUMITOMO CHEMICAL,876,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=467&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693557&Nav=False,eventmap
SUPER MOUNT PACK PVT. LTD.,H7336,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=468&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697699&Nav=False,eventmap
SurplusGLOBAL,1078,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=469&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665530&Nav=False,eventmap
SVAN ANALYTICAL INSTRUMENTS PVT LTD,380,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=470&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693516&Nav=False,eventmap
Swadeza Venture Private Limited,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=471&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698529&Nav=False,eventmap
Swagelok,245,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=472&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695974&Nav=False,eventmap
SYMPHONY ENGINEERING SDN BHD,1523,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=473&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698143&Nav=False,eventmap
Synchronous Drives & Inverters Private Limited,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=474&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703518&Nav=False,eventmap
Synergy Machine Tools,H6911,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=475&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696435&Nav=False,eventmap
SYNTEC AIRFLOW SYSTEMS,H5823,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=476&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693759&Nav=False,eventmap
Syrma SGS Technology Limited,1401,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=477&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698670&Nav=False,eventmap
TAAAYANAM,H3723,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=478&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694706&Nav=False,eventmap
Tahinium Technologies Private Limited,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=479&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698663&Nav=False,eventmap
Tanaka Kikinzoku (India) Private Limited,H4218,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=480&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694922&Nav=False,eventmap
Tata Electronics Pvt.Ltd,414,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=481&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664365&Nav=False,eventmap
"TAZMO Co., Ltd.",1462,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=482&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=701037&Nav=False,eventmap
Tech Mahindra Ltd,H6431,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=483&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693887&Nav=False,eventmap
Techsol Engineers,H4705,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=484&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696078&Nav=False,eventmap
"Teradyne, Inc.",1333,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=485&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696051&Nav=False,eventmap
"TES Co., Ltd.",1324,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=486&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=700923&Nav=False,eventmap
Tesscorn NanoScience Inc,H7011,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=487&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696437&Nav=False,eventmap
The Applicable,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=488&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=704340&Nav=False,eventmap
Thermax Limited,H4211,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=489&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696274&Nav=False,eventmap
Thermo Electric Company INC,H4921,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=490&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695232&Nav=False,eventmap
Thermo Fisher Scientific India Pvt Ltd,1618,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=491&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696316&Nav=False,eventmap
Thinky Corporation,H7211,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=492&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697496&Nav=False,eventmap
ThirdAI Automation Inc,H4823,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=493&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695190&Nav=False,eventmap
THK India Private Limited,668,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=494&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695651&Nav=False,eventmap
TMEIC Industrial Systems India Private Limited,H3613,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=495&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697535&Nav=False,eventmap
Toho international Inc.,234,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=496&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664927&Nav=False,eventmap
"Toho Koki Seisakusho Co., Ltd.",1124,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=497&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=701430&Nav=False,eventmap
Tokyo Electron Limited,202,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=498&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664324&Nav=False,eventmap
"TOKYO OHKA KOGYO CO., LTD.",145,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=499&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696348&Nav=False,eventmap
"TOKYO SEIMITSU CO., LTD.",1270,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=500&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665330&Nav=False,eventmap
Toray Industries Inc,476,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=501&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693540&Nav=False,eventmap
Towa Corporation,138,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=502&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664899&Nav=False,eventmap
TOYOTA TSUSHO INDIA PVT.LTD,H4016,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=503&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696661&Nav=False,eventmap
TPST Services Private Limited,H3318,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=504&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696474&Nav=False,eventmap
Transport Corporation Of India Limited,H4208,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=505&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696431&Nav=False,eventmap
TriQuanta Labs,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=506&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=701622&Nav=False,eventmap
Trojan Technologies,H6213,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=507&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696616&Nav=False,eventmap
Trokut Solutions Pvt Ltd,H6423,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=508&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693879&Nav=False,eventmap
Truechip Solutions Private Limited India App ID: SE26-Q18YR,H7611,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=509&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697310&Nav=False,eventmap
Truesilicon Technology Private Limited,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=510&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698530&Nav=False,eventmap
TRUMPF (India) Pvt. Ltd.,H7507,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=511&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697389&Nav=False,eventmap
TUBACEX SERVICE SOLUTIONS INDIA PVT LTD,H7233,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=512&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694144&Nav=False,eventmap
UHP Technologies Pvt Ltd,634,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=513&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665049&Nav=False,eventmap
ULVAC Singapore Pte Ltd India Branch,975,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=514&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665638&Nav=False,eventmap
UNICORN ENTERPRISE,H6935,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=515&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697720&Nav=False,eventmap
UNIMARK HI-TECH SOLUTIONS LLP,H6321,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=516&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697480&Nav=False,eventmap
Unites Systems a.s.,H4808,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=517&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696429&Nav=False,eventmap
UST,1633,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=518&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696234&Nav=False,eventmap
Uttar Pradesh Electronics Corporation Limited,H4805,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=519&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695176&Nav=False,eventmap
VADILAL CHEMICALS LIMITED,H7026,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=520&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694074&Nav=False,eventmap
Vaisala India Private Limited,678,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=521&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693549&Nav=False,eventmap
"Valex Semiconductor Materials (zhejiang) Co.,Ltd",H7214,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=522&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696255&Nav=False,eventmap
VAT Singapore Pte Ltd,H5405,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=523&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697152&Nav=False,eventmap
Vayusodh Applied Systems and Technologies LLP,1061,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=524&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665281&Nav=False,eventmap
VEECO Asia PTE LTD.,1556,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=525&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696061&Nav=False,eventmap
Veolia,H7502,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=526&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696196&Nav=False,eventmap
VerifAIX,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=527&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703502&Nav=False,eventmap
Vervesemi Microelectronics Pvt Ltd,813,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=528&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703498&Nav=False,eventmap
Vesidam Technologies,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=529&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698667&Nav=False,eventmap
VIETNAM CULLINAN ELECTRIC LIMTD,H7628,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=530&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698123&Nav=False,eventmap
Vishwakarma Institute of Technology Pune,H5723,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=531&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693745&Nav=False,eventmap
Vivekananda Institute of Professional Studies-Technical Campus,H7016,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=532&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697494&Nav=False,eventmap
VMC SEMICON FRAME INDIA PRIVATE LIMITED,H4407,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=533&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697333&Nav=False,eventmap
VSORA,H6207,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=534&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=701214&Nav=False,eventmap
VT VACUUM TECHNOLOGIES PVT LTD,H6233,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=535&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696780&Nav=False,eventmap
Waaree Clean Energy Services,1356,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=536&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665344&Nav=False,eventmap
WFD Pavilion,H4127,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=537&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698415&Nav=False,eventmap
Wisely Gobal Solutions Pte Ltd,1040,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=538&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698098&Nav=False,eventmap
WOG Technologies Limited,H3023,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=539&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694397&Nav=False,eventmap
"Yamaha Robotics Co., Ltd.",579,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=540&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693519&Nav=False,eventmap
Yield Engineering Systems India Pvt ltd,1568,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=541&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665384&Nav=False,eventmap
Zestron Surface Technology Solutions India Private Limited,H5829,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=542&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693764&Nav=False,eventmap
